etiqueta,ZRC,energia,entropia,centroideE,dispersionE,entropia_1,entropia_2,entropia_3,entropia_4,entropia_5,entropia_6,entropia_7,entropia_8,entropia_9,entropia_10,entropia_11,entropia_12,entropia_13,entropia_14,entropia_15,entropia_16,entropia_17,entropia_18,entropia_19,entropia_20,entropia_21,entropia_22,entropia_23,entropia_24,entropia_25,roll_off_1,roll_off_2,roll_off_3,roll_off_4,roll_off_5,roll_off_6,roll_off_7,roll_off_8,roll_off_9,roll_off_10,roll_off_11,roll_off_12,roll_off_13,roll_off_14,roll_off_15,roll_off_16,roll_off_17,roll_off_18,roll_off_19,roll_off_20,roll_off_21,roll_off_22,roll_off_23,roll_off_24,roll_off_25,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,meann1,meann2,meann3,std1,std2,std3,pown1,pown2,pown3
pasillo,0.0487841156689297,0.08165005440392809,0.08170376127967799,0.08196701332998542,0.08585842001859209,0.07952573061345644,0.06133429514388296,0.06757704358961276,0.05187783739198081,0.04531988186416976,0.05433632572185237,0.05246735459225642,0.05498720873622413,0.06459373061375465,0.042175641531835055,0.07845697307203274,0.043160389649918564,0.04997251544597387,0.05399528034217031,0.0562675006784692,0.05666993563615703,0.045027532647003925,0.0635377572328532,0.05665411598947276,0.051417289017451594,0.049943805225908675,0.07177882973690479,0.07345120963114157,0.045371440100244555,0.04794816018718371,0.034079567480019425,0.03057244879636348,0.03393276081201843,0.052860495278075466,0.07395232944614055,0.0683052024396676,0.04242934659935455,0.028901357018715493,0.050471804209398966,0.032305727184981564,0.07043089728421725,0.112498814512819,0.07057376859835766,0.07419501816226459,0.11781440369311437,0.02715880630757385,0.05960032550391945,0.12443952749459752,0.050358930520106156,0.027669353560189083,0.038185938065690504,0.05381855895838757,0.06587193940371219,0.06741619758639117,0.04288409143850356,0.09415735211779984,0.0813492240296324,0.0953088148179069,0.07182954754064311,0.0709985769055635,0.056786413935326394,0.05519199443273999,0.0800061469600036,0.07326323101658744,0.07875037670642952,0.06530232703274727,0.07232173976064948,0.046009959257100816,0.10464222443197853,-0.06334325144245696,0.05969814341983953,-0.021816021158198938,0.07452306375662902,-0.06573573442729207,0.0666626575505971,-0.028564732418879614,-0.0008807829704982385,-0.06783878883511846,-0.09914310443425357,-0.06038462351737195,-0.01651556464146515,-0.056030760331024616,0.041476449093500435,0.04531231065031025,0.061212870225946896,0.06598623780061591,0.037894781318936,0.05957134996102326,0.06897543227940188
pasillo,0.03940133283765787,0.08165068639744194,0.07977741085576004,0.08032190035595357,0.0866671781392263,0.02805160261308891,0.07026947881100733,0.0601971687276881,0.06550010890451155,0.041169028170104496,0.04104597436032448,0.039417609045709526,0.07733781949091247,0.05833313252271224,0.05077740987555734,0.05572812969299997,0.039238426973293786,0.05075783761111668,0.06136515780886652,0.05609475075975316,0.07906493596235294,0.04853922678306123,0.06754489322417541,0.04802261888904336,0.05185289060698199,0.07733713461098775,0.04591074103843187,0.08291373391503486,0.05618329567978501,0.06115247812593223,0.0003677651166908571,0.03465702697563472,0.04533639354392627,0.03639348235113573,0.030766427135989774,0.026491535537397286,0.023819984055777996,0.02719354955851867,0.03076249808013499,0.05262707170456674,0.03319755786964029,0.038000814622799126,0.029258990436171313,0.04371279916203351,0.036605165704419886,0.1284243052031507,0.042722357219623676,0.02838776720970506,0.03869821123936911,0.03164041819151252,0.034854279039824895,0.03975087807957643,0.03181738959877419,0.038659187750747455,0.03834827407481568,0.05284957493285297,0.04861826504094091,0.05974825107286434,0.06754635003852312,0.09324261267200334,0.11400677760423061,0.08068558841715892,0.06534724598748913,0.05361499250792676,0.04292091686719742,0.046456650001365896,0.044440067439609925,-0.059986383198305064,0.09693815880876136,-0.13071135993276053,0.10450574688099733,0.155461176646373,-0.0071856080927807245,0.10202477317501535,0.012665382510221868,-0.03018569975860725,-0.16394780980798818,-0.15125105855907509,-0.15378961733465477,-0.15153688562127995,0.04283025192015178,0.030438778488126466,-0.006048171642594423,0.048275175607974875,0.0722309471470731,0.053774108128277584,0.04173746654619672,0.07125657356137181,0.05148802601366696
pasillo,0.07521206034414216,0.08164579037694186,0.07532536791922681,0.08029363859578778,0.08379129993367743,0.02805160261308891,0.10853576142823772,0.09390493277333128,0.08565239573002803,0.07910164353459612,0.08796916552881093,0.08063758499470812,0.0796304154257514,0.09047146168625887,0.06856928214545475,0.06742650163838489,0.043871355764524535,0.06352963783989717,0.08077515192378569,0.1033965302442363,0.08233676315075451,0.0669924210722195,0.07897754119886144,0.072734731816723,0.08339620308633909,0.07642699444977631,0.055881779318397426,0.04312906300899354,0.08412750338041369,0.05978004143939607,0.0003677651166908571,0.0438163841049096,0.045892668311336406,0.04677185184290447,0.050948074294001416,0.049832726308185166,0.04788809294547035,0.04545395240216164,0.047808384462201134,0.03816765348870806,0.03462960938558556,0.03376331371162369,0.02980082359239671,0.045917895855667246,0.10574825647943523,0.11423075818813724,0.10153152796021676,0.04083171995916481,0.11314741895484412,0.11721045605357876,0.04805277441152329,0.0462039427028843,0.03256310966749546,0.046797964119325866,0.04439603055973285,0.07691421559988192,0.0716684345473263,0.07181774668720894,0.08514599358689674,0.10172816095936427,0.1138851793573571,0.11291131788452276,0.10262778009251933,0.08604147484856006,0.07728053481482701,0.061750901609163765,0.05687008338040596,-0.006477172232832413,0.07646548862961168,-0.15108319025925562,0.11811203659382108,0.08177399953949005,0.05509819761857211,0.11612645122530178,0.062476148269874986,0.12885174738716015,-0.037955121283397494,-0.03552406140032291,-0.1568638342686274,-0.16898350592544478,-0.017181777704753178,-0.022531836204058787,0.05374398889067432,0.06678322939929414,0.09944896592649193,0.07491305959207839,0.06826271644470736,0.10650767735856392,0.07424551684040294
pasillo,0.051158182152120375,0.08164800523203085,0.09205547374098985,0.08099367233085862,0.08859819390291053,0.02819460650099064,0.059988082703286115,0.051207040332339214,0.07218052295384676,0.04946124181588244,0.048288980088588944,0.04395157115504837,0.047702869545463863,0.040834905884879424,0.04147358142980176,0.04138063298478151,0.10018993714499055,0.07113553021564215,0.05821755758090318,0.07103205668236597,0.04199764168415334,0.056098615641876744,0.0557970880913379,0.041705214157388704,0.05358437604140074,0.04092202017773957,0.042642169929473187,0.07338384823106739,0.05806217736566554,0.061671392166341044,0.11020694663502684,0.04233108294881097,0.038382958951299534,0.04026807362806273,0.040363294316023285,0.04510720915827106,0.039824035843253835,0.039936420607679594,0.04660984557596211,0.03777685840179296,0.040488001950816206,0.06069194853425472,0.044430318810482365,0.04669616527694974,0.11239141618134846,0.04749379193485276,0.0540622421606349,0.04122059348258543,0.031137964672737394,0.052392433361654334,0.047796492947995164,0.05756133643990614,0.05058467799492616,0.0442206849359427,0.050168889022608326,0.08233297295487055,0.06939270482878993,0.07973538305223686,0.05844187703815044,0.0723605263925119,0.09716681445753257,0.06257280902344489,0.05483651486856228,0.07489309489958809,0.10415479238886323,0.09920699627025541,0.0765336754161032,-0.001541712874588464,0.106946376564,-0.09654332961235489,0.10434846730963514,-0.0712350178531326,0.055760934725404956,-0.039527446038108136,0.07108268263823224,0.026301212498451566,-0.08178270545299014,-0.07079929649723346,-0.10360776714504197,0.02578474406435367,0.017396595909293745,0.010184977428504152,0.013936502595967298,0.03934717895685565,0.05857877037609266,0.05799022173257877,0.04222441133445408,0.060534194558554244,0.058852668580490236
pasillo,0.04696838604507449,0.08164859971444026,0.1515831316401323,0.08198002711287088,0.08999093911677668,0.04722448205173036,0.04198901317114368,0.04225909985378306,0.04392577484090216,0.04275538737768762,0.0397457948629783,0.04242170994261666,0.04987647811736426,0.0516440347334106,0.03948526153958328,0.05219536917774853,0.04591040533667724,0.04735224525666062,0.04154553966483768,0.039582761804621745,0.05239889617025483,0.05500877405028104,0.062446271099490275,0.04076151928311227,0.04808252832999986,0.04887462746347561,0.0503455151743669,0.043212391405565875,0.049594486221295996,0.05371677928756451,0.06374595355974856,0.04493035997198358,0.04450198139281106,0.07527777338029595,0.033871295929530025,0.07045316478053765,0.05198215270505719,0.06870640782176456,0.047408871500121456,0.031524137011151365,0.0637913857102892,0.058504851289777074,0.059059814028568025,0.0531817437876372,0.06968538952619192,0.057593046541689265,0.06896232353661476,0.055349664833534526,0.03805751237779015,0.05457011396592847,0.05215327782797328,0.0552382331755153,0.044618917445155996,0.06972218422415505,0.058553278694879855,0.07420854169850491,0.08008917660290667,0.07638223781288848,0.1068914070804274,0.06517893869763403,0.04909799962355046,0.03949816002284407,0.05912795444747807,0.06959434002483998,0.05218718326106953,0.06742899480461029,0.05590720299783979,-0.00983115935712207,0.10895562710939194,-0.07260188697962797,0.0775179878448066,-0.15786630742296126,0.13139952162157423,-0.11349878010758532,0.022743962491477004,-0.21568771123346558,-0.07565734581775191,-0.046926068074978546,-0.1311034427987421,0.08945149155470451,-0.013950862381343784,0.023240050693494673,0.019515155156599163,0.029609309718818422,0.0359753756885833,0.05923134139597623,0.03488560836836959,0.040545349037774334,0.06421229153683275
pasillo,0.06606078303991199,0.08164943962725191,0.10905034118454932,0.08195846688204073,0.08833103612005808,0.09746769064567372,0.08563036888139183,0.08092622755202944,0.06617358324982742,0.050683427976014585,0.06273876016585572,0.052993594299369215,0.06197034172384189,0.05398631635910142,0.0511789749887602,0.06123115007688,0.04364250112522678,0.04699827164797694,0.05462878175901495,0.06764507649532116,0.05841151247583403,0.05978681800642108,0.06263981403366523,0.048607978887596125,0.0719429341233812,0.040718310705657706,0.054956560191438936,0.056935456573489515,0.06935063090588121,0.054395905359522406,0.059945714020609706,0.05965959643662833,0.09665274083751152,0.06088643435170996,0.06647241826170268,0.03307862004939877,0.04602715669111269,0.04689902025309742,0.06072597023611063,0.04806779569055725,0.057151874136361136,0.04579234855625075,0.05066140010707441,0.03956202891519353,0.05070493323501125,0.057593046541689265,0.04351351198295004,0.04873881493538403,0.052409166877158825,0.057644486583727256,0.056125640512659204,0.053560436373455256,0.03964745032034753,0.0587348361265742,0.058690727705900704,0.050408274895537945,0.061109453297277655,0.0788209085308002,0.07181504176974747,0.09569599924195998,0.06640780636844708,0.07094268156172553,0.05432069742432032,0.055887652908164075,0.07269423765714818,0.0599998299706957,0.07367748214572842,-0.03033433632842984,0.1020837695565645,-0.1289888767077372,0.0962354506747101,-0.07839746621450466,0.06470121652995224,-0.017238059361246488,0.01531789583816886,0.14786298380021448,-0.2663343039151877,0.10060725136945155,-0.1295713812771317,0.03958261327555893,0.07325563098291642,0.07936881606058929,0.02105085534917028,0.03655641286924832,0.06344520166868331,0.08886734135047278,0.04271004764033669,0.06797710140631041,0.08583378431684345
pasillo,0.041689152163715444,0.08164913746966382,0.11941074499757072,0.08198077231942955,0.09181092688238485,0.05081626360099337,0.04657667499653095,0.04253906763204486,0.04206546526136738,0.04538881908694175,0.03950236555656117,0.05415579328214807,0.04239097211712205,0.04550637446051554,0.04420180116082688,0.050049203885206485,0.05256981096321731,0.061002744620070645,0.05659481002563652,0.04376530521734241,0.0467177134088788,0.039338861623968956,0.03938681583200258,0.05036238811912089,0.042126872923558246,0.05210310212591501,0.05248348461869115,0.053335415595202045,0.04391416071285808,0.050317351400924394,0.04560287446966628,0.019061364836599093,0.053819583746930875,0.06282372999017347,0.045726249504865535,0.038806519625052244,0.04143684726369714,0.02693080994925762,0.05073814618411875,0.043638784705519455,0.03436923638268642,0.025561699044832506,0.041585694740299044,0.024904621481039863,0.02508131724191733,0.03930520711849884,0.03243734529638094,0.05794215498967197,0.03690425442694802,0.029078441010013528,0.04689950782564673,0.04117055229670416,0.03181738959877419,0.05127429112204399,0.03353755868908612,0.06282033294608566,0.0816422100843531,0.07032456382107584,0.04539651816595456,0.04993075033254861,0.03603844912502806,0.06729356500323447,0.08705299385194602,0.061628032528456674,0.04462891662317001,0.052328267936049805,0.08560250228329658,-0.010591510762416979,0.12916564628449317,-0.07467953810435961,0.05883513965280003,-0.08647312737608061,0.13749448273758627,-0.07967586247743542,-0.011298710431973173,0.07883014171140122,-0.17254558486010066,-0.0538773367491554,-0.043008869214673645,-0.011514872205499443,-0.0018441629659981256,-0.008124084102747405,-0.01676575135548248,0.019060546758330736,0.043591148505121594,0.09681641621732058,0.02307089005071013,0.049654307864654995,0.10346925429466952
pasillo,0.07070905087698129,0.08164595440433622,0.06660130941200894,0.08194152606369073,0.08057327664403748,0.04700228706318098,0.049618258869323896,0.06783536397780388,0.05131208127247719,0.09012769492889179,0.08912995529397066,0.08629471876835801,0.09798323987437577,0.07371261755372197,0.07326592852815388,0.10050340430304695,0.08244293038512682,0.1142584789869652,0.10351211664192915,0.0850870983049592,0.09652574410257264,0.0842750473495059,0.11608921485825179,0.09429091776306756,0.08192744325337782,0.0973414341493483,0.07340336697085009,0.09324985169235665,0.10797643244345716,0.07884722995357234,0.02476285119051771,0.030324898603680376,0.04450198139281106,0.038054021469818726,0.04149233751367428,0.03264902758122477,0.10508086716272898,0.09879009308215478,0.04168251904364611,0.11815038127733178,0.11781878381186066,0.11659962184621459,0.097123593253402,0.11894550988600809,0.11862785181987925,0.1188709562507378,0.052743650888424295,0.09281114758972066,0.10520275307126503,0.044706501817157365,0.11622364371000432,0.1111217728133614,0.11359802380187348,0.11991130516372192,0.1216423747534476,0.06507533662757901,0.05002841134261726,0.04492079820127823,0.06431215959879083,0.08192165213845598,0.06828157029722172,0.08883780773575807,0.07668358899338436,0.06228043989697552,0.0562931363754472,0.07306482103408879,0.09922629989909533,0.12879980901826277,0.06884158130545484,-0.05859673796404905,0.032124973343128506,-0.03314031036616919,-0.014647928389002939,0.007989352596059186,-0.08489448868141582,-0.0396785576048048,-0.10265284841857165,-0.1494284191143573,-0.060049658665719124,-0.11084706239151369,-0.07973544556729137,0.0052147967567728,0.23629521856372904,0.08792859038960234,0.09529009115070747,0.09574741626223147,0.08323009238724778,0.09502434142162926,0.09953628981281605
pasillo,0.05890680832192241,0.08164968664623785,0.066360944685131,0.08195256930438868,0.08039946027775904,0.12311177057244499,0.10788985537909017,0.09211509671642426,0.06449112301262276,0.08323832449845801,0.10029809525140483,0.08999531994042279,0.06032510912914324,0.06942342131392346,0.08278420011002731,0.08178250218012467,0.07343303153955162,0.06864784254239831,0.07192185261095192,0.09284864605348783,0.09376205655789724,0.06188610213148651,0.06607491317663533,0.07215960966369944,0.07784145518802792,0.09021018190926512,0.08546255186213877,0.06241763718446537,0.07228089794919318,0.07356135446546182,0.10934882802941484,0.10706545833544297,0.1262743722021014,0.042482125786306724,0.03965764231749141,0.1261569881537676,0.10284774365749978,0.11928378260451668,0.037021534486049903,0.11463322549509589,0.12016214083795292,0.10839800717942341,0.08858972104285204,0.03229818098322357,0.11889900119546755,0.1192803854915555,0.11709090497230193,0.03849847881864111,0.03895449078400069,0.1061939541731331,0.1112261551712059,0.08440608527286685,0.1041522362647374,0.12086082907338941,0.11133369892688424,0.048612895893609315,0.06839818260831941,0.054505437021307904,0.07897153748008427,0.10374011607178596,0.0738696470577051,0.07180888580208307,0.07096280687853708,0.06950991342128181,0.07632762468363638,0.0648182337672713,0.06585066227577488,0.14391788687011742,0.07266615064691268,-0.05384521679979255,0.03347541825610984,-0.037763120146367554,-0.010406749886802222,0.015751121964491886,-0.06318638211705296,-0.03141357849409998,-0.0980686072783056,-0.12646006402784093,-0.054696699909584985,-0.06503993379033543,0.11778079611275055,0.05836942504738652,0.02775982069263299,0.07452730801482184,0.08627164816502336,0.0981685833468628,0.06857068436712774,0.08305810625514995,0.10565657855383008
pasillo,0.019142329559493413,0.08164936942899693,0.06859401319954529,0.08185262510188056,0.0859289805938071,0.050576109119738206,0.07073607602174467,0.06436999836811311,0.05128674511431356,0.04278067465387668,0.03917053545218391,0.03960454319252839,0.06165757280781823,0.05306188888269413,0.04257576615259271,0.06091376368369716,0.05075660455368058,0.038726437780293624,0.039743858726370165,0.056101371680408546,0.06050513449958834,0.03778844390548453,0.038150041783560656,0.04615914618297018,0.040049346318250044,0.061175172034736484,0.05238269596347454,0.04784596095834942,0.051547333606384714,0.04213141495229314,0.05957794890391885,0.04988136382564568,0.11709583853983409,0.12606259476001766,0.025262341547441145,0.028209905410093328,0.03151185390712297,0.04387751474659534,0.023704435750060728,0.041815074299915655,0.024735435275418258,0.027475409133750447,0.024924325186368158,0.047085299987590985,0.11564520868840801,0.11559552232419623,0.0742366886254572,0.11212519925294465,0.02921586808800052,0.10414437242793391,0.036520108552757696,0.026586626248028395,0.09296643523391834,0.011665579461629055,0.017868371432709817,0.12488706341984879,0.09150850187582867,0.0599590151706267,0.05512467168774645,0.059429250728509395,0.06363338276736562,0.056111906168419316,0.05816176420180836,0.07546616581064709,0.09850284917473906,0.08892704207708618,0.09307045078910015,-0.013390575198216917,0.09849214070050474,0.01579539038042094,0.07592371708656515,0.047994812674459555,0.07359400421286501,0.0509221561182125,0.0413697912742512,-0.0013362421849401414,-0.03666997112334808,0.07271813683160697,-0.07998894663649588,-0.10124657745244929,0.020171458053142396,0.08583786207306786,-0.014424701046365814,0.03429728696703031,0.0409950881846656,0.048804679507935565,0.015694480311377594,0.022897844051832757,0.033493116933061014
